company_code,company_name,report_year,indicator_code,candidate_count,distinct_values,source_pages,recommended_value,review_reason
300118.SZ,东方日升,2025,Q_G_REVENUE_GROWTH,1,-37.822,9,-37.822,single_or_consistent
300118.SZ,东方日升,2025,Q_G_ROE,1,-28.09,272,-28.09,single_or_consistent
300118.SZ,东方日升,2025,Q_G_TWO_FUNDS_RATE,1,33.3598,103,33.3598,single_or_consistent
300118.SZ,东方日升,2025,Q_S_DONATION_RATE,1,0.00800009,210,0.00800009,single_or_consistent
300118.SZ,东方日升,2025,Q_S_RD_RATE,1,2.28,25,2.28,single_or_consistent
300129.SZ,泰胜风能,2025,Q_E_WATER_INTENSITY,1,1000,51,1000,single_or_consistent
300129.SZ,泰胜风能,2025,Q_G_AR_TURNOVER,1,1.89517,76,1.89517,single_or_consistent
300129.SZ,泰胜风能,2025,Q_G_ASSET_TURNOVER,1,0.489898,76,0.489898,single_or_consistent
300129.SZ,泰胜风能,2025,Q_G_CAPITAL_ACCUMULATION,1,5.60361,76,5.60361,single_or_consistent
300129.SZ,泰胜风能,2025,Q_G_DEBT_ASSET_RATE,1,59.7513,76,59.7513,single_or_consistent
300129.SZ,泰胜风能,2025,Q_G_REVENUE_GROWTH,1,7.35629,7,7.35629,single_or_consistent
300129.SZ,泰胜风能,2025,Q_G_ROE,2,4.76,7|198,4.76,single_or_consistent
300129.SZ,泰胜风能,2025,Q_S_DIVIDEND_PER_SHARE,1,0.06,44,0.06,single_or_consistent
300129.SZ,泰胜风能,2025,Q_S_DONATION_RATE,1,0.00699016,158,0.00699016,single_or_consistent
300129.SZ,泰胜风能,2025,Q_S_PAY_PER_EMPLOYEE,1,17.2676,147,17.2676,single_or_consistent
300129.SZ,泰胜风能,2025,Q_S_RD_RATE,1,2.26,20,2.26,single_or_consistent
300140.SZ,节能环境,2025,Q_G_ASSET_TURNOVER,1,0.197997,104,0.197997,single_or_consistent
300140.SZ,节能环境,2025,Q_G_CAPITAL_ACCUMULATION,1,3.55448,104,3.55448,single_or_consistent
300140.SZ,节能环境,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.63101,104,1.63101,single_or_consistent
300140.SZ,节能环境,2025,Q_G_DEBT_ASSET_RATE,1,51.8013,104,51.8013,single_or_consistent
300140.SZ,节能环境,2025,Q_G_REVENUE_GROWTH,1,1.14946,9,1.14946,single_or_consistent
300140.SZ,节能环境,2025,Q_G_ROE,2,6.31,9|267,6.31,single_or_consistent
300140.SZ,节能环境,2025,Q_G_TWO_FUNDS_RATE,1,0.00099278,104,0.00099278,single_or_consistent
300140.SZ,节能环境,2025,Q_S_DIVIDEND_PER_SHARE,1,0.06,42,0.06,single_or_consistent
300140.SZ,节能环境,2025,Q_S_RD_RATE,1,1.39,21,1.39,single_or_consistent
300141.SZ,和顺电气,2025,Q_G_AR_TURNOVER,1,0.852676,79,0.852676,single_or_consistent
300141.SZ,和顺电气,2025,Q_G_ASSET_TURNOVER,1,0.329709,79,0.329709,single_or_consistent
300141.SZ,和顺电气,2025,Q_G_CAPITAL_ACCUMULATION,1,-3.3011,79,-3.3011,single_or_consistent
300141.SZ,和顺电气,2025,Q_G_DEBT_ASSET_RATE,1,44.4912,79,44.4912,single_or_consistent
300141.SZ,和顺电气,2025,Q_G_REVENUE_GROWTH,1,-14.6581,8,-14.6581,single_or_consistent
300141.SZ,和顺电气,2025,Q_G_ROE,1,-7.35,203,-7.35,single_or_consistent
300141.SZ,和顺电气,2025,Q_S_DIVIDEND_PER_SHARE,2,0,44|191,0,single_or_consistent
300141.SZ,和顺电气,2025,Q_S_EDU_PER_EMPLOYEE,1,0.0409593,155,0.0409593,single_or_consistent
300141.SZ,和顺电气,2025,Q_S_PAY_PER_EMPLOYEE,1,12.3073,155,12.3073,single_or_consistent
300141.SZ,和顺电气,2025,Q_S_RD_RATE,1,7.98,23,7.98,single_or_consistent
300153.SZ,科泰电源,2025,Q_G_AR_TURNOVER,1,3.44396,62,3.44396,single_or_consistent
300153.SZ,科泰电源,2025,Q_G_ASSET_TURNOVER,1,0.790418,64,0.790418,single_or_consistent
300153.SZ,科泰电源,2025,Q_G_CAPITAL_ACCUMULATION,1,4.87565,64,4.87565,single_or_consistent
300153.SZ,科泰电源,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.993192,62,0.993192,single_or_consistent
300153.SZ,科泰电源,2025,Q_G_DEBT_ASSET_RATE,1,64.566,64,64.566,single_or_consistent
300153.SZ,科泰电源,2025,Q_G_QUICK_RATIO,1,77.7967,64,77.7967,single_or_consistent
300153.SZ,科泰电源,2025,Q_G_REVENUE_GROWTH,1,38.4426,7,38.4426,single_or_consistent
300153.SZ,科泰电源,2025,Q_G_ROE,2,5.68,7|197,5.68,single_or_consistent
300153.SZ,科泰电源,2025,Q_G_TWO_FUNDS_RATE,1,70.0924,62,70.0924,single_or_consistent
300153.SZ,科泰电源,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,2.08408,141,2.08408,single_or_consistent
300153.SZ,科泰电源,2025,Q_S_DIVIDEND_PER_SHARE,2,0.07,40|182,0.07,single_or_consistent
300153.SZ,科泰电源,2025,Q_S_DONATION_RATE,1,0.00089107,154,0.00089107,single_or_consistent
300153.SZ,科泰电源,2025,Q_S_EDU_PER_EMPLOYEE,1,0.0938829,141,0.0938829,single_or_consistent
300153.SZ,科泰电源,2025,Q_S_PAY_PER_EMPLOYEE,1,15.1954,141,15.1954,single_or_consistent
300153.SZ,科泰电源,2025,Q_S_RD_RATE,1,3.08,19,3.08,single_or_consistent
300185.SZ,通裕重工,2025,Q_G_AR_TURNOVER,1,3.16932,79,3.16932,single_or_consistent
300185.SZ,通裕重工,2025,Q_G_ASSET_TURNOVER,1,0.429425,81,0.429425,single_or_consistent
300185.SZ,通裕重工,2025,Q_G_CAPITAL_ACCUMULATION,1,-0.138849,81,-0.138849,single_or_consistent
300185.SZ,通裕重工,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.8412,79,0.8412,single_or_consistent
300185.SZ,通裕重工,2025,Q_G_DEBT_ASSET_RATE,2,54.44|54.4444,74|81,,conflicting_candidates
300185.SZ,通裕重工,2025,Q_G_QUICK_RATIO,1,78.3895,81,78.3895,single_or_consistent
300185.SZ,通裕重工,2025,Q_G_REVENUE_GROWTH,1,7.05222,7,7.05222,single_or_consistent
300185.SZ,通裕重工,2025,Q_G_ROE,2,0.95,7|184,0.95,single_or_consistent
300185.SZ,通裕重工,2025,Q_G_TWO_FUNDS_RATE,1,69.9177,79,69.9177,single_or_consistent
300185.SZ,通裕重工,2025,Q_S_DIVIDEND_PER_SHARE,2,0.002,44|176,0.002,single_or_consistent
300185.SZ,通裕重工,2025,Q_S_DONATION_RATE,1,0.00323683,160,0.00323683,single_or_consistent
300185.SZ,通裕重工,2025,Q_S_RD_RATE,1,2.68,24,2.68,single_or_consistent
300191.SZ,潜能恒信,2025,Q_G_AR_TURNOVER,1,8.78252,71,8.78252,single_or_consistent
300191.SZ,潜能恒信,2025,Q_G_ASSET_TURNOVER,1,0.208117,71,0.208117,single_or_consistent
300191.SZ,潜能恒信,2025,Q_G_CAPITAL_ACCUMULATION,1,4.0276,71,4.0276,single_or_consistent
300191.SZ,潜能恒信,2025,Q_G_DEBT_ASSET_RATE,1,72.8909,71,72.8909,single_or_consistent
300191.SZ,潜能恒信,2025,Q_G_REVENUE_GROWTH,1,46.8778,7,46.8778,single_or_consistent
300191.SZ,潜能恒信,2025,Q_G_ROE,2,3.95,7|175,3.95,single_or_consistent
300191.SZ,潜能恒信,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,7.40067,135,7.40067,single_or_consistent
300191.SZ,潜能恒信,2025,Q_S_DIVIDEND_PER_SHARE,2,0.05,44|163,0.05,single_or_consistent
300191.SZ,潜能恒信,2025,Q_S_EDU_PER_EMPLOYEE,1,1.70042,135,1.70042,single_or_consistent
300191.SZ,潜能恒信,2025,Q_S_PAY_PER_EMPLOYEE,1,49.526,135,49.526,single_or_consistent
300191.SZ,潜能恒信,2025,Q_S_RD_RATE,1,0.87,22,0.87,single_or_consistent
300207.SZ,欣旺达,2025,Q_G_AR_TURNOVER,1,7.20703,110,7.20703,single_or_consistent
300207.SZ,欣旺达,2025,Q_G_ASSET_TURNOVER,1,0.647368,110,0.647368,single_or_consistent
300207.SZ,欣旺达,2025,Q_G_CAPITAL_ACCUMULATION,1,-2.68647,110,-2.68647,single_or_consistent
300207.SZ,欣旺达,2025,Q_G_COST_REVENUE_RATE,1,101.283,112,101.283,single_or_consistent
300207.SZ,欣旺达,2025,Q_G_DEBT_ASSET_RATE,2,71.25|71.2515,102|110,,conflicting_candidates
300207.SZ,欣旺达,2025,Q_G_REVENUE_GROWTH,1,12.8981,7,12.8981,single_or_consistent
300207.SZ,欣旺达,2025,Q_G_ROE,2,4.39,7|277,4.39,single_or_consistent
300207.SZ,欣旺达,2025,Q_S_DIVIDEND_PER_SHARE,2,0.09,58|261,0.09,single_or_consistent
300207.SZ,欣旺达,2025,Q_S_DONATION_RATE,1,0.0191928,213,0.0191928,single_or_consistent
300207.SZ,欣旺达,2025,Q_S_RD_RATE,1,6.92,22,6.92,single_or_consistent
300222.SZ,科大智能,2025,Q_G_AR_TURNOVER,1,14.6569,108,14.6569,single_or_consistent
300222.SZ,科大智能,2025,Q_G_ASSET_TURNOVER,1,0.644021,108,0.644021,single_or_consistent
300222.SZ,科大智能,2025,Q_G_CAPITAL_ACCUMULATION,1,5.86537,108,5.86537,single_or_consistent
300222.SZ,科大智能,2025,Q_G_CURRENT_ASSET_TURNOVER,1,3.29684,108,3.29684,single_or_consistent
300222.SZ,科大智能,2025,Q_G_DEBT_ASSET_RATE,1,60.8686,108,60.8686,single_or_consistent
300222.SZ,科大智能,2025,Q_G_REVENUE_GROWTH,1,11.8329,7,11.8329,single_or_consistent
300222.SZ,科大智能,2025,Q_G_ROE,1,4.79,7,4.79,single_or_consistent
300222.SZ,科大智能,2025,Q_G_TWO_FUNDS_RATE,1,35.598,108,35.598,single_or_consistent
300222.SZ,科大智能,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,2.04425,205,2.04425,single_or_consistent
300222.SZ,科大智能,2025,Q_S_DIVIDEND_PER_SHARE,1,0.04,49,0.04,single_or_consistent
300222.SZ,科大智能,2025,Q_S_DONATION_RATE,1,0.00126511,213,0.00126511,single_or_consistent
300222.SZ,科大智能,2025,Q_S_EDU_PER_EMPLOYEE,1,0.0827023,205,0.0827023,single_or_consistent
300222.SZ,科大智能,2025,Q_S_PAY_PER_EMPLOYEE,1,20.5846,205,20.5846,single_or_consistent
300222.SZ,科大智能,2025,Q_S_RD_RATE,1,6,23,6,single_or_consistent
300265.SZ,通光线缆,2025,Q_G_ASSET_TURNOVER,1,0.733502,85,0.733502,single_or_consistent
300265.SZ,通光线缆,2025,Q_G_CAPITAL_ACCUMULATION,1,5.53901,85,5.53901,single_or_consistent
300265.SZ,通光线缆,2025,Q_G_DEBT_ASSET_RATE,2,31.14|31.1447,78|85,,conflicting_candidates
300265.SZ,通光线缆,2025,Q_G_REVENUE_GROWTH,1,-1.89751,7,-1.89751,single_or_consistent
300265.SZ,通光线缆,2025,Q_G_ROE,2,1.42,7|222,1.42,single_or_consistent
300265.SZ,通光线缆,2025,Q_S_DIVIDEND_PER_SHARE,2,0.02,40|209,0.02,single_or_consistent
300265.SZ,通光线缆,2025,Q_S_RD_RATE,1,4.26,19,4.26,single_or_consistent
300274.SZ,阳光电源,2025,Q_E_CLEAN_ENERGY_INTENSITY,1,2.97788,161,2.97788,single_or_consistent
300274.SZ,阳光电源,2025,Q_E_ENERGY_INTENSITY,1,4.0797,161,4.0797,single_or_consistent
300274.SZ,阳光电源,2025,Q_E_GHG_INTENSITY,1,5.24778,75,5.24778,single_or_consistent
300274.SZ,阳光电源,2025,Q_G_AR_TURNOVER,1,3.48787,105,3.48787,single_or_consistent
300274.SZ,阳光电源,2025,Q_G_ASSET_TURNOVER,1,0.763064,107,0.763064,single_or_consistent
300274.SZ,阳光电源,2025,Q_G_CAPITAL_ACCUMULATION,1,23.8145,107,23.8145,single_or_consistent
300274.SZ,阳光电源,2025,Q_G_CASH_CURRENT_LIABILITY,1,14.978,113,14.978,single_or_consistent
300274.SZ,阳光电源,2025,Q_G_CASH_REALIZATION,1,88.9734,114,88.9734,single_or_consistent
300274.SZ,阳光电源,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.93594,105,0.93594,single_or_consistent
300274.SZ,阳光电源,2025,Q_G_DEBT_ASSET_RATE,1,58.0619,107,58.0619,single_or_consistent
300274.SZ,阳光电源,2025,Q_G_QUICK_RATIO,1,119.126,107,119.126,single_or_consistent
300274.SZ,阳光电源,2025,Q_G_REVENUE_GROWTH,2,14.549,8|9,14.549,single_or_consistent
300274.SZ,阳光电源,2025,Q_G_ROE,3,31.26,8|9|230,31.26,single_or_consistent
300274.SZ,阳光电源,2025,Q_G_TWO_FUNDS_RATE,1,53.1864,105,53.1864,single_or_consistent
300274.SZ,阳光电源,2025,Q_S_DIVIDEND_PER_SHARE,2,0.69,56|222,0.69,single_or_consistent
300274.SZ,阳光电源,2025,Q_S_ENV_INVEST_RATE,1,0.0166617,86,0.0166617,single_or_consistent
300274.SZ,阳光电源,2025,Q_S_RD_RATE,1,4.68,38,4.68,single_or_consistent
300283.SZ,温州宏丰,2025,Q_G_AR_TURNOVER,1,6.56958,80,6.56958,single_or_consistent
300283.SZ,温州宏丰,2025,Q_G_ASSET_TURNOVER,1,1.08246,80,1.08246,single_or_consistent
300283.SZ,温州宏丰,2025,Q_G_CAPITAL_ACCUMULATION,1,24.8918,80,24.8918,single_or_consistent
300283.SZ,温州宏丰,2025,Q_G_DEBT_ASSET_RATE,1,68.1104,80,68.1104,single_or_consistent
300283.SZ,温州宏丰,2025,Q_G_REVENUE_GROWTH,1,16.6324,7,16.6324,single_or_consistent
300283.SZ,温州宏丰,2025,Q_G_ROE,2,2.65,7|177,2.65,single_or_consistent
300283.SZ,温州宏丰,2025,Q_S_DIVIDEND_PER_SHARE,2,0.015,50|171,0.015,single_or_consistent
300283.SZ,温州宏丰,2025,Q_S_DONATION_RATE,1,0.056072,152,0.056072,single_or_consistent
300283.SZ,温州宏丰,2025,Q_S_RD_RATE,1,2.32,29,2.32,single_or_consistent
300286.SZ,安科瑞,2025,Q_G_AR_TURNOVER,1,7.18939,70,7.18939,single_or_consistent
300286.SZ,安科瑞,2025,Q_G_ASSET_TURNOVER,1,0.482271,70,0.482271,single_or_consistent
300286.SZ,安科瑞,2025,Q_G_CAPITAL_ACCUMULATION,1,62.5069,70,62.5069,single_or_consistent
300286.SZ,安科瑞,2025,Q_G_DEBT_ASSET_RATE,1,16.9976,70,16.9976,single_or_consistent
300286.SZ,安科瑞,2025,Q_G_REVENUE_GROWTH,1,2.90446,7,2.90446,single_or_consistent
300286.SZ,安科瑞,2025,Q_G_ROE,3,10.25,7|151|152,10.25,single_or_consistent
300286.SZ,安科瑞,2025,Q_S_DIVIDEND_PER_SHARE,1,0.35,39,0.35,single_or_consistent
300286.SZ,安科瑞,2025,Q_S_DONATION_RATE,1,0.00091405,129,0.00091405,single_or_consistent
300286.SZ,安科瑞,2025,Q_S_RD_RATE,1,11.02,22,11.02,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_AR_TURNOVER,1,3.90138,68,3.90138,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_ASSET_TURNOVER,1,0.38301,69,0.38301,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_CAPITAL_ACCUMULATION,1,2.57671,70,2.57671,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_CASH_REALIZATION,1,55.5484,75,55.5484,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_COST_REVENUE_RATE,1,85.51,73,85.51,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.614862,68,0.614862,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_DEBT_ASSET_RATE,1,33.7222,70,33.7222,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_EBITDA_INTEREST,1,29.6058,73,29.6058,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_EBITDA_MARGIN,1,18.4451,73,18.4451,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_OPERATING_MARGIN,1,10.0501,73,10.0501,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-62.9571,73,-62.9571,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_QUICK_RATIO,1,119.432,70,119.432,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_REVENUE_GROWTH,1,-35.383,8,-35.383,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_ROA,1,3.95209,73,3.95209,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_ROE,2,5.26,8|158,5.26,single_or_consistent
300316.SZ,晶盛机电,2025,Q_G_TWO_FUNDS_RATE,1,58.3929,68,58.3929,single_or_consistent
300316.SZ,晶盛机电,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,3.02742,126,3.02742,single_or_consistent
300316.SZ,晶盛机电,2025,Q_S_DIVIDEND_PER_SHARE,2,0.15,41|150,0.15,single_or_consistent
300316.SZ,晶盛机电,2025,Q_S_DONATION_RATE,1,0.0635083,133,0.0635083,single_or_consistent
300316.SZ,晶盛机电,2025,Q_S_EDU_PER_EMPLOYEE,1,0.28259,126,0.28259,single_or_consistent
300316.SZ,晶盛机电,2025,Q_S_PAY_PER_EMPLOYEE,1,17.5018,126,17.5018,single_or_consistent
300316.SZ,晶盛机电,2025,Q_S_RD_RATE,1,8.41,26,8.41,single_or_consistent
300317.SZ,珈伟新能,2025,Q_G_AR_TURNOVER,1,1.33816,70,1.33816,single_or_consistent
300317.SZ,珈伟新能,2025,Q_G_ASSET_TURNOVER,1,0.218033,70,0.218033,single_or_consistent
300317.SZ,珈伟新能,2025,Q_G_CAPITAL_ACCUMULATION,1,-13.2647,70,-13.2647,single_or_consistent
300317.SZ,珈伟新能,2025,Q_G_DEBT_ASSET_RATE,2,53.31|53.3103,27|70,,conflicting_candidates
300317.SZ,珈伟新能,2025,Q_G_REVENUE_GROWTH,1,28.7617,8,28.7617,single_or_consistent
300317.SZ,珈伟新能,2025,Q_G_ROE,2,-12.19,8|199,-12.19,single_or_consistent
300317.SZ,珈伟新能,2025,Q_S_DIVIDEND_PER_SHARE,2,0,40|190,0,single_or_consistent
300317.SZ,珈伟新能,2025,Q_S_DONATION_RATE,1,0.00031707,156,0.00031707,single_or_consistent
300317.SZ,珈伟新能,2025,Q_S_RD_RATE,1,1.87,20,1.87,single_or_consistent
300332.SZ,天壕能源,2025,Q_G_AR_TURNOVER,1,12.8473,85,12.8473,single_or_consistent
300332.SZ,天壕能源,2025,Q_G_ASSET_TURNOVER,1,0.31566,88,0.31566,single_or_consistent
300332.SZ,天壕能源,2025,Q_G_CAPITAL_ACCUMULATION,1,-6.02366,88,-6.02366,single_or_consistent
300332.SZ,天壕能源,2025,Q_G_COST_REVENUE_RATE,1,90.5924,90,90.5924,single_or_consistent
300332.SZ,天壕能源,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.796423,88,0.796423,single_or_consistent
300332.SZ,天壕能源,2025,Q_G_DEBT_ASSET_RATE,3,47.9773|47.98,16|81|88,,conflicting_candidates
300332.SZ,天壕能源,2025,Q_G_REVENUE_GROWTH,1,-33.136,8,-33.136,single_or_consistent
300332.SZ,天壕能源,2025,Q_G_ROE,2,-6.88,8|216,-6.88,single_or_consistent
300332.SZ,天壕能源,2025,Q_S_DIVIDEND_PER_SHARE,1,0,41,0,single_or_consistent
300332.SZ,天壕能源,2025,Q_S_DONATION_RATE,1,0.0506924,177,0.0506924,single_or_consistent
300332.SZ,天壕能源,2025,Q_S_RD_RATE,1,1.21,21,1.21,single_or_consistent
300340.SZ,科恒股份,2025,Q_G_AR_TURNOVER,1,3.18696,105,3.18696,single_or_consistent
300340.SZ,科恒股份,2025,Q_G_ASSET_TURNOVER,1,0.78782,107,0.78782,single_or_consistent
300340.SZ,科恒股份,2025,Q_G_CAPITAL_ACCUMULATION,1,-70.8855,107,-70.8855,single_or_consistent
300340.SZ,科恒股份,2025,Q_G_CASH_CURRENT_LIABILITY,1,1.59887,114,1.59887,single_or_consistent
300340.SZ,科恒股份,2025,Q_G_COST_REVENUE_RATE,1,107.512,110,107.512,single_or_consistent
300340.SZ,科恒股份,2025,Q_G_DEBT_ASSET_RATE,1,99.3986,107,99.3986,single_or_consistent
300340.SZ,科恒股份,2025,Q_G_EBITDA_INTEREST,1,-2.35401,111,-2.35401,single_or_consistent
300340.SZ,科恒股份,2025,Q_G_EBITDA_MARGIN,1,-4.4078,111,-4.4078,single_or_consistent
300340.SZ,科恒股份,2025,Q_G_OPERATING_MARGIN,1,-11.4995,111,-11.4995,single_or_consistent
300340.SZ,科恒股份,2025,Q_G_OPERATING_PROFIT_GROWTH,1,29.2868,111,29.2868,single_or_consistent
300340.SZ,科恒股份,2025,Q_G_REVENUE_GROWTH,1,-2.3911,9,-2.3911,single_or_consistent
300340.SZ,科恒股份,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,1.33188,185,1.33188,single_or_consistent
300340.SZ,科恒股份,2025,Q_S_EDU_PER_EMPLOYEE,1,0.106788,185,0.106788,single_or_consistent
300340.SZ,科恒股份,2025,Q_S_PAY_PER_EMPLOYEE,1,13.902,185,13.902,single_or_consistent
300340.SZ,科恒股份,2025,Q_S_RD_RATE,1,4.27,31,4.27,single_or_consistent
300360.SZ,炬华科技,2025,Q_G_AR_TURNOVER,1,3.48439,80,3.48439,single_or_consistent
300360.SZ,炬华科技,2025,Q_G_ASSET_TURNOVER,1,0.346376,83,0.346376,single_or_consistent
300360.SZ,炬华科技,2025,Q_G_CAPITAL_ACCUMULATION,1,4.78596,83,4.78596,single_or_consistent
300360.SZ,炬华科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.535236,83,0.535236,single_or_consistent
300360.SZ,炬华科技,2025,Q_G_DEBT_ASSET_RATE,2,15.2982|15.3,83|178,,conflicting_candidates
300360.SZ,炬华科技,2025,Q_G_REVENUE_GROWTH,1,-16.8483,7,-16.8483,single_or_consistent
300360.SZ,炬华科技,2025,Q_G_ROE,2,13.62,7|191,13.62,single_or_consistent
300360.SZ,炬华科技,2025,Q_G_TWO_FUNDS_RATE,1,21.7657,83,21.7657,single_or_consistent
300360.SZ,炬华科技,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,1.81332,155,1.81332,single_or_consistent
300360.SZ,炬华科技,2025,Q_S_DIVIDEND_PER_SHARE,2,0.3,43|182,0.3,single_or_consistent
300360.SZ,炬华科技,2025,Q_S_EDU_PER_EMPLOYEE,1,0.229167,155,0.229167,single_or_consistent
300360.SZ,炬华科技,2025,Q_S_PAY_PER_EMPLOYEE,1,16.9602,155,16.9602,single_or_consistent
300360.SZ,炬华科技,2025,Q_S_RD_RATE,1,8.17,21,8.17,single_or_consistent
300376.SZ,易事特,2025,Q_E_WASTEWATER_INTENSITY,1,508.676,58,508.676,single_or_consistent
300376.SZ,易事特,2025,Q_G_AR_TURNOVER,1,1.33005,102,1.33005,single_or_consistent
300376.SZ,易事特,2025,Q_G_ASSET_TURNOVER,1,0.293663,105,0.293663,single_or_consistent
300376.SZ,易事特,2025,Q_G_CAPITAL_ACCUMULATION,1,-5.36568,105,-5.36568,single_or_consistent
300376.SZ,易事特,2025,Q_G_CASH_CURRENT_LIABILITY,1,23.3062,111,23.3062,single_or_consistent
300376.SZ,易事特,2025,Q_G_CASH_REALIZATION,1,124.361,110,124.361,single_or_consistent
300376.SZ,易事特,2025,Q_G_COST_REVENUE_RATE,1,94.124,107,94.124,single_or_consistent
300376.SZ,易事特,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.504724,102,0.504724,single_or_consistent
300376.SZ,易事特,2025,Q_G_DEBT_ASSET_RATE,1,49.2941,105,49.2941,single_or_consistent
300376.SZ,易事特,2025,Q_G_EBITDA_INTEREST,1,1.88995,108,1.88995,single_or_consistent
300376.SZ,易事特,2025,Q_G_EBITDA_MARGIN,1,12.2219,108,12.2219,single_or_consistent
300376.SZ,易事特,2025,Q_G_OPERATING_MARGIN,1,5.39086,108,5.39086,single_or_consistent
300376.SZ,易事特,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-28.8791,108,-28.8791,single_or_consistent
300376.SZ,易事特,2025,Q_G_QUICK_RATIO,1,142.96,104,142.96,single_or_consistent
300376.SZ,易事特,2025,Q_G_REVENUE_GROWTH,1,20.5892,8,20.5892,single_or_consistent
300376.SZ,易事特,2025,Q_G_ROE,1,0.36,8,0.36,single_or_consistent
300376.SZ,易事特,2025,Q_G_TWO_FUNDS_RATE,1,59.2682,102,59.2682,single_or_consistent
300376.SZ,易事特,2025,Q_S_DIVIDEND_PER_SHARE,2,0.002,66|201,0.002,single_or_consistent
300376.SZ,易事特,2025,Q_S_DONATION_RATE,1,0.00632059,177,0.00632059,single_or_consistent
300376.SZ,易事特,2025,Q_S_PAY_PER_EMPLOYEE,1,13.6621,169,13.6621,single_or_consistent
300376.SZ,易事特,2025,Q_S_RD_RATE,1,6.33084,107,6.33084,single_or_consistent
300390.SZ,天华新能,2025,Q_G_ASSET_TURNOVER,1,0.356343,87,0.356343,single_or_consistent
300390.SZ,天华新能,2025,Q_G_CAPITAL_ACCUMULATION,1,0.34824,87,0.34824,single_or_consistent
300390.SZ,天华新能,2025,Q_G_CASH_CURRENT_LIABILITY,1,-6.09828,94,-6.09828,single_or_consistent
300390.SZ,天华新能,2025,Q_G_CASH_REALIZATION,1,115.23,94,115.23,single_or_consistent
300390.SZ,天华新能,2025,Q_G_COST_REVENUE_RATE,1,94.1596,90,94.1596,single_or_consistent
300390.SZ,天华新能,2025,Q_G_DEBT_ASSET_RATE,1,32.2134,87,32.2134,single_or_consistent
300390.SZ,天华新能,2025,Q_G_EBITDA_INTEREST,1,6.98154,91,6.98154,single_or_consistent
300390.SZ,天华新能,2025,Q_G_EBITDA_MARGIN,1,15.9766,91,15.9766,single_or_consistent
300390.SZ,天华新能,2025,Q_G_OPERATING_MARGIN,1,7.20972,91,7.20972,single_or_consistent
300390.SZ,天华新能,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-55.5517,91,-55.5517,single_or_consistent
300390.SZ,天华新能,2025,Q_G_ROE,2,3.16,8|227,3.16,single_or_consistent
300390.SZ,天华新能,2025,Q_S_DIVIDEND_PER_SHARE,1,0,58,0,single_or_consistent
300390.SZ,天华新能,2025,Q_S_RD_RATE,1,1.65,36,1.65,single_or_consistent
300393.SZ,中来股份,2025,Q_G_AR_TURNOVER,1,1.57803,86,1.57803,single_or_consistent
300393.SZ,中来股份,2025,Q_G_ASSET_TURNOVER,1,0.282888,88,0.282888,single_or_consistent
300393.SZ,中来股份,2025,Q_G_CAPITAL_ACCUMULATION,1,-39.0046,88,-39.0046,single_or_consistent
300393.SZ,中来股份,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.01107,90,1.01107,single_or_consistent
300393.SZ,中来股份,2025,Q_G_DEBT_ASSET_RATE,2,83.1495|83.15,88|197,,conflicting_candidates
300393.SZ,中来股份,2025,Q_G_QUICK_RATIO,1,53.8018,90,53.8018,single_or_consistent
300393.SZ,中来股份,2025,Q_G_REVENUE_GROWTH,1,-27.0114,8,-27.0114,single_or_consistent
300393.SZ,中来股份,2025,Q_G_ROE,1,-51.22,221,-51.22,single_or_consistent
300393.SZ,中来股份,2025,Q_G_TWO_FUNDS_RATE,1,67.1975,90,67.1975,single_or_consistent
