company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,candidate_count,unique_evidence_count,source_pages,max_confidence,has_system,has_target,has_action,has_result,feature_count,suggested_score,evidence_quality,review_priority,representative_source_url,representative_source_file,representative_page,representative_evidence,suggestion_reason,review_status,scoring_authorized,action,selected_score,reviewer,reviewed_at,note
600406.SH,国电南瑞,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,5|12|16,0.75,False,True,True,True,3,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600406_20260430_JEME.pdf,data/raw/600406.SH/2025/annual_report.pdf,5,过去一年，全球能源格局深刻变革，新型电力系统建设加速推进。面对复杂多变 的外部环境，国电南瑞始终保持战略定力，在挑战中抢抓机遇，于变局中奋力前行。 报告期内，公司业绩稳健增长，公司实现营业收入 662.29 亿元，同比增长 14.53%； 归属于上市公司股东的净利润 82.79 亿元，同比增长 8.79%；基本每股收益 1.04 元。 公司连续十一年获上交所信息披露 A 类评价， 连续三年入选 “中国 ESG 上市公司先锋 100”榜单，价值创造能力持续提升，高质量发展底色更加鲜明。 （一）技术护城河持续加深 技术创新是国电南瑞的核心竞争力。报告期内，公司研发投入强度持续加大，构 建了南瑞学科图谱。 可控换相换流阀、 变压器主动保护等关键技术取得行业突破性进 展， 进一步巩固了公司在电力自动化领域的领先地位， 为业务拓展和价值增长提供了 强劲动能。 参研的全球首台±800 千伏/800 万千瓦可控换相换流阀获评央企十大国之 重器，参建的陇东-山东特高压获评央企十大超级工程。 （二）“第二增长曲线”加速成型 立足能源转型大趋势，公司积极优化业务布局，精准卡位高成长赛道。大电网运 行控制、新一代调度、先进输电等核心业务龙头地位不断巩固。构网型储能技术实力 与业务规模持续引领行,"heuristic_features=target,action,result;human_signature_required",pending,False,,,,,
600416.SH,湘电股份,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,5|8|31,0.75,True,False,True,True,3,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/600416_20260410_6NBL.pdf,data/raw/600416.SH/2025/annual_report.pdf,31,培训等专 业培训 4 次；独立董事参加 1 次后续培训等。通过参加培训学习，提高了履职能力，强化了守法 合规意识，为公司的稳健发展提供了有力支持。其次，董事会组织及时向控股股东等发送《上市 公司控股股东与实际控制人监管提醒》4 期，引导控股股东和实际控制人增强合法合规经营意识。 （二）提高信披质量 2025 年，公司董事会严格执行相关法律法规及《公司章程》《信息披露管理制度》《内幕信 息知情人登记制度》 的有关规定， 完成 4 份定期报告和 71 份临时公告的信息披露， 确保及时、 公 平披露信息，所披露信息真实、准确、完整，不存在虚假记载、误导性陈述或者重大遗漏的情况。 经上海证券交易所综合考评，公司 2024-2025 年度信息披露工作评价结果为 B。公司依法做好重 大信息管理及再融资等事项推进过程中的内幕知情人登记管理， 相关知情人员严格履行保密义务， 未发生内幕信息泄露或内幕信息知情人违规买卖或建议他人买卖公司股票的情形，有效维护广大 投资者权益。 （三）加强投资者关系维护 31 / 241,"heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
600438.SH,通威股份,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,7|10|48,0.65,True,True,False,True,3,80,standard_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-06-17/600438_20260617_MZ0P.pdf,data/raw/600438.SH/2025/annual_report.pdf,48,"hat the Audit Committee shall assume the statutory functions previously held by the Supervisory Committee. (V) Disclosure and transparency The Company attaches great importance to information disclosure and strictly observes the provisions of Shanghai Stock Exchange on information disclosure of listed companies as set forth in Securities Law. In the reporting period, the Company diligently fulfilled its disclosure obligations in accordance with relevant regulatory documents, ensuring that the information disclosed was truthful, accurate, and complete. The","heuristic_features=system,target,result;human_signature_required",pending,False,,,,,
600452.SH,涪陵电力,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,4|7|23,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/600452_20260417_U9FG.pdf,data/raw/600452.SH/2025/annual_report.pdf,7,"29 其他符合非经常性损益定义的损益项目 3,505,767.65 2,426,898.64 6,864,022.94 减：所得税影响额 1,909,928.43 1,836,633.00 1,430,015.75 少数股东权益影响额（税后） 合计 10,709,931.12 10,407,587.03 8,103,422.59 对公司将《公开发行证券的公司信息披露解释性公告第 1 号——非经常性损益》未列举的项目认定为非 经常性损益项目且金额重大的，以及将《公开发行证券的公司信息披露解释性公告第 1 号——非经常性 损益》中列举的非经常性损益项目界定为经常性损益的项目，应说明原因。 □适用 √不适用 十一 □适用 √不适用 、 存在股权激励、员工持股计划的公司可选择披露扣除股份支付影响后的净利润 十二、 采用公允价值计量的项目 □适用 √不适用 十三、 其他 □适用 √不适用 第三节 管理层讨论与分析 一 、报告期内公司从事的业务情况 电网运营业务： 主要集中于重庆市涪陵区行政区域。 电力来源主要是通过联网线路从国家电网重庆 市电力公司、重庆川东电力集团有限责任公司等单位趸购电量。 配电网节能业务：主要采用合同能源管理（简称 EMC）模式，为用户提供节能诊断、改造等服务","heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600468.SH,百利电气,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,5|7|25,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/600468_20260422_YTDU.pdf,data/raw/600468.SH/2025/annual_report.pdf,25,则》《上海证券交易所股 票上市规则》及中国证监会有关的规定，持续完善法人治理结构，健全内部控制体系，稳步提升 公司治理水平。公司股东会、董事会规范运作，全体董事及高级管理人员勤勉尽责，忠实履行法 定义务。 公司严格执行《内幕信息知情人登记管理制度》相关规定。在内幕信息依法公开前，做好信 息保密工作，如实、完整记录内幕信息各环节的知情人名单及相关信息，确保公司信息披露工作 符合公开、公平、公正的基本原则。 公司积极维护投资者尤其是中小股东的合法权益，努力为投资者创造更多的经济回报。公司 通过电话、电子邮件、上证 e 互动平台、业绩说明会等多种方式与投资者进行沟通，向投资者阐 述公司的经营状况与发展战略。2025 年，公司首次编制并披露了《2024 年度环境、社会和公司治 理（ESG）报告》，进一步加强投资者对公司的了解和认同，切实保护投资者利益。报告期内， 公司荣获中国上市公司协会“2025 年上市公司董事会典型实践案例” 。 公司治理与法律、行政法规和中国证监会关于上市公司治理的规定是否存在重大差异；如有重大 差异，应当说明原因 □适用 √不适用 二、公司控股股东、实际控制人在保证公司资产、人员、财务、机构、业务等方面独立性的具体 措施，以及影响公司独立性而采取的解决方案,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600475.SH,华光环能,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,9|12|53,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600475_20260429_GPHD.pdf,data/raw/600475.SH/2025/annual_report.pdf,12,",252,750.16 减：所得税影响额 15,961,356.21 79,477,504.63 71,353,776.69 少数股东权益影响额（税后） 17,244,456.14 18,883,213.38 13,424,081.48 合计 63,180,953.06 316,589,563.08 231,072,605.35 对公司将《公开发行证券的公司信息披露解释性公告第 1 号——非经常性损益》未列举的项目认定 为非经常性损益项目且金额重大的，以及将《公开发行证券的公司信息披露解释性公告第 1 号—— 非经常性损益》中列举的非经常性损益项目界定为经常性损益的项目，应说明原因。 □适用 √不适用 十一 、 存在股权激励、员工持股计划的公司可选择披露扣除股份支付影响后的净利润 □适用 √不适用 十二、 采用公允价值计量的项目 √适用 □不适用 单位：元 币种：人民币 项目名称 期初余额 期末余额 当期变动 对当期利润的影响金额 交易性金融资产 470,748,731.83 852,515,770.12 381,767,038.29 11,645,879.34 其他权益工具投资 2,659,860,603.50 2,591,642,103.50 -68,218,500","heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600481.SH,双良节能,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|9|41,0.75,True,False,True,True,3,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600481_20260428_47EB.pdf,data/raw/600481.SH/2025/annual_report.pdf,41,、公司因不适用准则规定或国家秘密、商业秘密等特殊原因，未按准则披露的情况和原因说明 □适用 √不适用 第四节 公司治理、环境和社会 一 、公司治理相关情况说明 √适用 □不适用 报告期内，公司严格按照《公司法》《证券法》《上市公司治理准则》等相关法律法规和中 国证监会、上海证券交易所等监管机构的规定和要求，不断完善公司的法人治理结构，提高规范 运作水平，强化信息披露责任意识，建立健全内部控制制度，提高公司运营透明度，从形式和实 质上全面提升公司治理水平。目前，公司治理实际状况基本符合中国证监会的相关规定和要求。 1、股东和股东会 报告期内，公司能够保障公司所有股东，特别是中小股东享有的平等地位，确保所有股东能 够充分行使自己的权利，能够认真对待股东来访参观、致电咨询，使股东及时了解公司的生产经 营等情况；公司严格按照中国证监会公布的《上市公司股东会规则》等有关规定召集、召开股东 会，并由律师出席见证。 2、控股股东与上市公司 公司及子公司与控股股东在资产、人员、财务、机构和业务方面做到相互独立，公司董事 会、监事会和内部机构能够独立运作。控股股东通过股东大会依法行使出资人的权利，没有超越 股东大会的权利干预公司的决策及生产经营活动，公司重大决策由公司依法独立做出和实施。控,"heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
600482.SH,中国动力,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,14|17|21,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600482_20260430_AK7F.pdf,data/raw/600482.SH/2025/annual_report.pdf,21,“卓越级” 智能工厂。 （五）强化公司治理，进一步增进市场认同 2025 年，公司持续提升规范运作水平，持续提高上市公司质量。 一是，不断完善公司治理。 持续优化治理体系和治理能力，积极贯彻落实监事会改革要求，充分发挥董事会各专门委员会和 独立董事作用，不断优化公司董事、高级管理人员的专业结构，提升多元化水平，健全国有控股 上市公司治理机制。二是，不断提升信息披露质量。结合投资者需求，增强信息披露的针对性和 有效性，进一步提升信息披露质量，提升公司透明度。三是，不断优化投资者关系。制定“提质 增效重回报”方案和《中国动力未来三年（2025-2027 年）股东回报规划》，2025 年合计实施分 红 6.03 亿元， 增强投资者回报。 持续通过多种渠道加强多层次投资者沟通交流， 有效构建公司与 投资者之间的良性互动机制，增进市场认同和价值实现。 21 / 294,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600483.SH,福能股份,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|9|12,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600483_20260423_GX9A.pdf,data/raw/600483.SH/2025/annual_report.pdf,9,"-19,995,192.35 减：所得税影响额 5,492,246.65 17,165,034.33 17,136,366.51 少数股东权益影响额（税后） 11,305,264.20 17,726,568.35 -5,201,305.15 合计 18,008,217.34 35,400,457.74 42,157,577.90 对公司将《公开发行证券的公司信息披露解释性公告第 1 号——非经常性损益》未列举的项目认定为非经常性损益项目且金额重大的，以及将《公开发行 证券的公司信息披露解释性公告第 1 号——非经常性损益》中列举的非经常性损益项目界定为经常性损益的项目，应说明原因。 □适用 √不适用 十一 、 存在股权激励、员工持股计划的公司可选择披露扣除股份支付影响后的净利润 □适用 √不适用 十二、 采用公允价值计量的项目 √适用 □不适用 单位：元 币种：人民币 项目名称 期初余额 期末余额 当期变动 对当期利润的影响金额 持有华润温州股权 532,042,946.71 534,920,000.00 2,877,053.29 113,553,690.24 持有其他上市公司股权 149,246,473.60 143,763,411.20 -5,483,062.40 6","heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600505.SH,西昌电力,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|8|10,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600505_20260423_O56I.pdf,data/raw/600505.SH/2025/annual_report.pdf,8,"-12,810,000.00 -12,775,000.00 减：所得税影响额 284,214.98 282,166.68 4,661,102.90 少数股东权益影响额（税后） 11,902.12 -312,171.67 60,695.60 合计-11,022,439.53 -10,183,628.24 12,332,981.18 对公司将《公开发行证券的公司信息披露解释性公告第 1 号——非经常性损益》未列举的项目认定 为非经常性损益项目且金额重大的，以及将《公开发行证券的公司信息披露解释性公告第 1 号—— 非经常性损益》中列举的非经常性损益项目界定为经常性损益的项目，应说明原因。 √适用 □不适用 单位：元 币种：人民币 项目 涉及金额 原因 暂计违约 金-12,775,000.00 四川省水电集团根据政策投入公司农网统贷统还资金形成的借款 本金之暂计违约金 十一 、 存在股权激励、员工持股计划的公司可选择披露扣除股份支付影响后的净利润 □适用 √不适用 十二、 采用公允价值计量的项目 √适用 □不适用 单位：元 币种：人民币 项目名称 期初余额 期末余额 当期变动 对当期利润的影 响金额 四川天华化工集团股份有限 公司 200,000.00 200,000.00 四","heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600508.SH,上海能源,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,5|7|23,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/600508_20260328_BPQ5.pdf,data/raw/600508.SH/2025/annual_report.pdf,23,上海大屯能源股份有限公司2025 年年度报告 第四节 公司治理、环境和社会 一 、公司治理相关情况说明 √适用 □不适用 公司严格按照《公司法》《上市公司章程指引》《上市公司治理准则》《上市公司独立董事 管理办法》《上海证券交易所股票上市规则》等相关法律、行政法规和《公司章程》为依据，不 断完善公司治理结构， 规范公司运作， 加强信息披露工作。 结合公司实际， 先后修订完善了以 《公 司章程》为基础的法人治理制度体系，修订了公司董事会议事规则、董事会工作规则、独立董事 工作制度等 21 项董事会相关制度文件， 为促进董事会及董事会专门委员会运作、 董事会授权行权 等方面的科学性、规范性水平有效提升提供了保障。 根据国务院国资委提高上市公司质量和“双百企业”行动部署工作安排，进一步加强了公司 法人治理建设工作，提升规范法人治理水平和质量，公司现代企业制度更加趋于成熟，各治理层 行权得到充分落实，形成了权责分明、各司其职、有效制衡、协调运作的法人治理结构，实际状 况已基本符合《公司法》《上市公司治理准则》和中国证监会相关规定的要求。 公司治理与法律、行政法规和中国证监会关于上市公司治理的规定是否存在重大差异；如有重大 差异，应当说明原因 □适用 √,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600509.SH,天富能源,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,5|7|10,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/600509_20260422_2PIH.pdf,data/raw/600509.SH/2025/annual_report.pdf,10,"业” 。累计发布 11 项国家及团体标准， 新增申报专利 36 项，获得省部（行业）级荣誉 7 项，为构建技术标准体系奠定坚实基础。联合清 华大学等知名高校共建“江亿院士零碳规划团队” ，培养研究生 15 名，引进培养在站博士后 2 名，成功获批 9 项“天山英才”等人才计划及相应称号。 （七）严守合规，强化内控，市值管理稳健提升 公司立足市值维护，扎实推进信息披露、资本运作等重点工作。报告期内，公司向中国银行 间市场交易商协会申请注册发行兵团首单类 REITs 产品，发行规模 20.91 亿元，有效盘活存量资 产、优化资产负债结构，2025 年末公司资产负债率为 65.17%，较 2024 年末下降 7.25%。严格落 实监管要求，对《公司章程》等十余项制度进行修订，为公司合规化管理提供制度支撑。公司注 重建立健全常态化分红机制， 报告期内完成 2024 年度利润分配工作， 发放现金红利 7,559.19 万元； 高质量召开 3 次定期报告业绩说明会，参加辖区举办的投资者接待日活动，高效回复投资者关注 的各类问题，此外，公司与机构及中小投资者保持密切沟通，通过线上线下相结合的方式与投资 者交流，积极向投资者展现公司的经营成果和投资价值，增进投资者的信任和认同。 10 /","heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600577.SH,精达股份,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|10|13,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600577_20260331_23PP.pdf,data/raw/600577.SH/2025/annual_report.pdf,13,性提升了效率、质 量与成本竞争力。智能仓储与无人搬运系统正在三大基地逐步推广，物流周转效率与库存管控水 平将实现同步优化。 （三）资本运作，可转债推行支撑战略落地 报告期内，公司已完成可转换公司债券的申报，所募集的资金将精准投向新能源电磁线产线 扩建、高性能导体材料等重点领域，为公司在新材料方向的发展奠定坚实的基础。公司同步优化 投资者关系管理机制，不断提升信息披露质量，积极与投资者保持有效沟通，以提升在资本市场 中的企业形象与声誉。 （四）合规护航，风控体系全面升维 公司构建了“内控—合规—风险”三位一体管理体系，整合财务、法务、供应链、环保等多 维度风控节点， 建立动态监测与预警响应机制。 报告期内， 公司完成所有子公司的内审合规检查， 实现重点风险领域全覆盖，保障业务拓展与制度约束协同适配。 （五）人才激活，创新机制纵深落地 公司以战略支撑与效能提升为导向，夯实管理基础，围绕绩效考核、人才建设、数字化应用 和制度完善四大重点开展工作。绩效考核方面，优化子公司总经理 KPI 并动态调整权重，下放部 门经理考核权限，提升灵活性与适配性。人才建设方面，组织核心骨干培训、开展技能认定、举 办劳动竞赛和落实轮岗交流，促进员工综合能力。数字化应用方面，上线薪酬管理平台减轻核算,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600580.SH,卧龙电驱,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,7|10|38,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-21/600580_20260321_1V1Z.pdf,data/raw/600580.SH/2025/annual_report.pdf,38,生需求，系统完善法人治理架构，规范 运营管理流程， 健全内部控制制度体系， 全面提升治理效能。 特别是根据 2024 年 07 月 01 日实施 的新《公司法》，公司依法取消了监事会，将监督职能整合至董事会审计委员会，进一步优化了 治理结构。 报告期内，公司严格遵照《公司法》《证券法》《上海证券交易所股票上市规则》及中国证 券监督管理委员会相关规定，重点强化信息披露规范管理，持续优化法人治理机制建设，通过标 准化运营体系与质量管控措施，有效提升企业综合运营质量。公司董事会认为按中国证监会《上 市公司治理准则》的文件要求，公司法人治理的实际状况与该文件的要求不存在差异。具体内容 如下： 1、 股东权益保障机制 公司严格遵循《公司章程》及《股东大会议事规则》规定，构建股东权益保障体系。通过规 范股东大会召集程序、优化表决机制，切实保障全体股东特别是中小股东的知情权、参与权和表 决权。建立股东意见表达通道，确保各股东在股东大会的提案权、质询权得到充分行使。 2、 控股股东行为规范 公司具有独立的业务及自主经营能力，公司控股股东严格规范自己的行为，通过股东大会行 使出资人的权利，没有超越股东会直接或间接干预公司的决策和经营活动，公司与控股股东进行 的关联交易公平合理，公司与控股股,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600617.SH,国新能源,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|8|29,0.75,True,False,True,True,3,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600617_20260423_937U.pdf,data/raw/600617.SH/2025/annual_report.pdf,29,等特殊原因， 未按准则披露的情况 和原因说明 □适用 √不适用 第四节 公司治理、环境和社会 一 、公司治理相关情况说明 √适用 □不适用 报告期内，公司严格按照《中华人民共和国公司法》《中华人民共和国证券法》 《上海证券交易所股票上市规则》 和中国证券监督管理委员会等有关法律法规的要求， 继续完善法人治理结构， 规范公司运作， 建立健全内部控制制度， 加强信息披露工作， 进一步提升公司治理水平， 为切实提高企业经营管理水平和风险防范能力而努力。 公 司董事会认为公司法人治理的实际状况与中国证监会 《上市公司治理准则》 的文件要 求不存在差异。具体内容如下： （一）关于股东与股东会 公司依照《中华人民共和国公司法》等有关法律法规和《公司章程》，以及公司 制定的 《股东会议事规则》 的规定， 充分保障所有股东， 尤其是中小股东的平等权利， 保障所有股东能够切实行使各自的权利，并按照相关法律法规和《公司章程》的要求 召集、召开股东会。 （二）关于控股股东与公司的关系 公司与控股股东华新燃气集团能够按照法律法规及 《公司章程》 的规定行使其享 有的权利， 未出现超越股东会直接或间接干预公司的决策和经营活动的情况， 未出现 占用公司资金或要求为其担保或为他人担保的情况，在人员、资,"heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
600635.SH,大众公用,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,5|8|23,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600635_20260331_NVKM.pdf,data/raw/600635.SH/2025/annual_report.pdf,23,》《公司章程》等相关规定的要求。 （三）审计委员会：公司依法取消公司监事会并修订《董事会审计委员会工作细则》，明确监事会 相关职能由董事会审计委员会承继。 审计委员会接替监事会履行监督职责， 秉持对全体股东负责的原则， 依法对公司财务状况实施监督， 并对公司董事及高级管理人员履职行为的合法性、 合规性进行监督审查， 切实维护公司及全体股东的合法权益。 （四）信息披露与透明度：公司依法重修了《信息披露管理办法》，修订了《债券信息披露管理办 法》 ， 确定由董事会秘书负责组织和协调公司信息披露工作。 公司严格按照上市两地相关法律法规的要 求，真实、准确、完整履行信息披露义务，保证上市两地信息披露的及时性和一致性。公司定期向投资 者及利益相关方披露公司经营财务数据； 完整披露须经股东会审议的董事会报告、 独立非执行董事履职 报告、审计委员会履职报告等涉及董事会履职、公司治理、财务状况等相关信息。 （五） 投资者关系及相关利益者： 公司一贯重视投资者关系管理， 通过投资者热线电话、 上海证券 交易所“上证 E 互动” 、接待投资者来访等方式保持投资者沟通。报告期内，公司通过参加“2025 年 上海辖区上市公司年报集体业绩说明会” 、 “上海辖区上市公司 2025 年投资者网上集体,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600642.SH,申能股份,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|8|33,0.75,True,True,False,True,3,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-27/600642_20260427_ICB0.pdf,data/raw/600642.SH/2025/annual_report.pdf,33,序及内容均符合法律法规及 公司章程的规定，各项决议均得到有效贯彻落实。董事会各专业委员会充分发挥优势，有效履行 职责，为董事会科学决策提供了专业意见。公司董事、高级管理人员均忠诚、勤勉、尽责，切实 维护了股东的合法权益。 独立董事关注公司生产经营和依法运作情况， 注重中小投资者利益保护， 履行了独立董事职责。公司严格按照监管要求，真实、准确、及时、完整的进行信息披露，全年 共发布定期报告 4 份、 临时公告 47 份。 公司高度重视与投资者的沟通交流， 定期组织业绩说明会， 通过上证 E 互动、 电话、 邮件等形式与投资者保持了良性互动。 公司不断强化内部控制体系建设， 实现内控工作全覆盖，有效控制和防范各类风险。 报告期内，公司治理情况符合中国证监会相关规定的要求。 公司治理与法律、行政法规和中国证监会关于上市公司治理的规定是否存在重大差异；如有重大 差异，应当说明原因 □适用 √不适用 二、公司控股股东、实际控制人在保证公司资产、人员、财务、机构、业务等方面独立性的具体 措施，以及影响公司独立性而采取的解决方案、工作进度及后续工作计划 √适用 □不适用 公司与控股股东申能（集团）有限公司在业务、人员、资产、机构、财务等方面保持独立， 不存在不能保持独立性、不能保持自主,"heuristic_features=system,target,result;human_signature_required",pending,False,,,,,
600644.SH,乐山电力,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|9|39,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600644_20260418_TGU7.pdf,data/raw/600644.SH/2025/annual_report.pdf,39,管理人员年薪制管理办法》 ， 对公司高 级管理人员建立了经营目标责任制考核体系。由公司董事会年初下达生产经营指标，根据年末生 产经营指标的完成情况，对公司高级管理人员的经营业绩进行评估考核，由公司董事会考核决定 报酬。 6.相关利益者 公司能够充分尊重和维护银行及其他债权人、职工、供应商和客户等其他利益相关者的合法 权益，共同推动公司持续、健康地发展。 7.信息披露与透明度 公司制订了 《信息披露管理办法》 ， 董事会秘书负责具体信息披露工作， 接待股东来访和咨询； 公司能够按照法律、法规和《公司章程》的规定，准确、真实、完整、及时地披露有关信息，并 能够保证所有股东享有平等获得信息的权利。 8.内幕信息知情人登记管理 公司制订了《内幕信息知情人管理制度》 《外部信息使用人管理制度》 ，报告期内，公司严格 按照上述制度的要求，进行严格规范的登记备案管理。 9.关联交易与同业竞争 公司制订了 《关联交易管理办法》 ， 规范公司的关联交易行为。 公司具有独立完整的业务及经 营能力，与主要股东在业务上做到了分开，同时，公司及其下属机构与主要股东及其下属机构之 间发生的日常经营性关联交易均按照相关规定履行了审议程序， 供电营业区由有关主管部门划定， 双方只能在各自的营业区内经营，,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600681.SH,百川能源,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,5|7|23,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600681_20260429_350L.pdf,data/raw/600681.SH/2025/annual_report.pdf,23,司治理水平，切实维护公司及全体股东的合法权益。截至报告 期末，公司治理实际情况符合中国证监会关于上市公司治理规范性文件的要求。 （一）股东与股东会 报告期内，公司召开 1 次股东会。公司严格按照《公司法》《证券法》《公司章程》《股东 会议事规则》的规定和要求，规范开展股东会的召集、召开工作，采用现场投票与网络投票相结 合的表决方式，平等对待所有股东，及时进行信息披露。公司邀请律师出席股东会，对会议的召 开程序、审议事项、出席人身份进行确认和见证，并出具法律意见书。 （二）董事和董事会 报告期内，公司共召开 7 次董事会。公司董事会严格按照《公司法》《公司章程》《董事会 议事规则》及相关法律法规的要求合规运作，会议的召集、召开及表决程序合法有效。全体董事 依法履行职责，积极推动公司持续健康发展。报告期内，公司完成董事会换届选举工作。新一届 董事会由 7 名董事组成，其中独立董事 3 名，职工代表董事 1 名，董事会的人数和人员构成符合 法律、法规的要求。董事会下设审计委员会、战略委员会、提名委员会、薪酬与考核委员会，各 专门委员会均严格按照相应工作细则开展工作，为董事会科学决策提供专业支持。 （三）监事和监事会 报告期内，公司共召开 2 次监事会。公司监事会严格按照《公司法,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
600688.SH,上海石化,2025,X_G_DISCLOSURE,信息披露,5.0,3,3,6|50|61,0.75,True,True,True,True,4,80,strong_candidate,1,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-19/600688_20260319_YDIX.pdf,data/raw/600688.SH/2025/annual_report.pdf,61,制的目标是保证财务报告信息真实完整和可靠、防范重大错报风险。 由于内部控制存在固有局限性，因此仅能对上述目标提供合理保证。 董事会已按照《企业内部控制基本规范》要求对财务报告内部控制进行了评价，并认为其 在2025年度有效。 2、内部控制制度建设情况 内部控制建设的总体 方案 本公司自 2004 年起建立并实施了一整套有关生产、经营、财务、投 资、人力资源、信息披露等方面的内部控制制度，每年根据境内外监管 要求、风险防范需要和外部审计机构内控检查建议等，修订《内部控制 手册》。 本公司的内部控制主要为达到以下基本目标：①规范企业经营行为， 防范经营管理风险，保证财务报告及相关信息真实完整，提高经营效率 和效果，促进公司实现发展战略。②堵塞漏洞、消除隐患，防止并及时 发现、纠正错误及舞弊行为，保护资产安全、完整。③确保国家有关法 律法规和《公司章程》以及内部规章制度的贯彻执行，满足境内外资本 市场对上市公司的监管要求。 内部控制制度建立健 全的工作计划及其实 施情况 本公司《内部控制手册》（2025 年版）由 22 个大类、61 个风险控 制矩阵，控制点共计 1840 项，监控范围主要涉及财务管理、会计核算、 物资采购、产品销售、资本支出、人力资源、信息管理等公司生产经营,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
