company_code,company_name,report_year,indicator_code,value,status,source_url,source_file,source_page,evidence_text,confidence
DEMO001,演示能源01,2024,Q_E_GHG_INTENSITY,18.45893,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_E_GHG_REDUCTION_RATE,22.235538,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_E_ENERGY_INTENSITY,26.117791,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_E_CLEAN_ENERGY_INTENSITY,30.376349,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_E_NOX_INTENSITY,47.42041,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_E_SO2_INTENSITY,37.539726,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_E_PM_INTENSITY,38.595677,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_E_WASTEWATER_INTENSITY,42.537736,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_E_WATER_INTENSITY,44.904001,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_E_ALTERNATIVE_WATER_RATE,49.224394,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_E_SOLID_WASTE_INTENSITY,54.802288,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_E_HAZ_WASTE_INTENSITY,33.097103,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_S_SAFETY_INVEST_RATE,59.165767,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_S_ENV_INVEST_RATE,61.643584,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_S_RD_RATE,73.941902,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_S_DONATION_RATE,68.029529,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_S_PAY_PER_EMPLOYEE,70.209772,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_S_BENEFIT_PER_EMPLOYEE,65.115043,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_S_EDU_PER_EMPLOYEE,81.480069,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_S_DIVIDEND_PER_SHARE,94.828026,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_ROE,109.292855,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_ROA,80.521289,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_OPERATING_MARGIN,68.27756,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_EBITDA_MARGIN,66.964733,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_CASH_REALIZATION,74.42448,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_COST_REVENUE_RATE,122.398836,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_ASSET_TURNOVER,83.76195,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_AR_TURNOVER,91.230085,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_CURRENT_ASSET_TURNOVER,108.027011,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_TWO_FUNDS_RATE,121.077462,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_DEBT_ASSET_RATE,139.310083,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_EBITDA_INTEREST,120.000947,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_QUICK_RATIO,101.238489,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_CASH_CURRENT_LIABILITY,114.438632,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_REVENUE_GROWTH,143.276918,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_OPERATING_PROFIT_GROWTH,124.438642,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,Q_G_CAPITAL_ACCUMULATION,122.900764,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_ENV_SYSTEM,80,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_EMERGENCY,100,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_TRAINING,20,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_COMPLIANCE,50,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_IMPACT,80,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_ENERGY_MANAGEMENT,100,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_WATER,20,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_OTHER_RESOURCE,50,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_WASTEWATER,80,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_WASTE_GAS,100,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_SOLID_WASTE,20,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_HAZ_WASTE,50,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_CLIMATE_RISK,80,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_CLIMATE_ACTION,100,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_BIODIVERSITY,20,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_GREEN_TRANSITION,50,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_CLEAN_PRODUCTION,80,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_GREEN_SUPPLY_CHAIN,100,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_GREEN_OFFICE,20,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_E_GREEN_FINANCE,50,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_S_PUBLIC_WELFARE,80,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_S_RD_INNOVATION,100,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_S_JUST_TRANSITION,20,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_S_EMPLOYEE_RIGHTS,50,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_S_OCCUPATIONAL_HEALTH,80,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_S_CAREER,100,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_S_DIVERSITY,20,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_S_FEEDBACK,50,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_S_CUSTOMER_SERVICE,80,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_S_PRODUCT_QUALITY,100,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_S_SUPPLY_CHAIN,20,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_G_GOVERNANCE_MECHANISM,50,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_G_CORPORATE_STRUCTURE,80,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_G_MANAGEMENT,100,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_G_ESG_MANAGEMENT,20,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_G_DISCLOSURE,50,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_G_PERFORMANCE,80,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_G_SAFETY,100,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_G_AUDIT,20,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_G_INTERNAL_CONTROL,50,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
DEMO001,演示能源01,2024,X_G_ANTI_BRIBERY,80,confirmed,https://example.invalid/demo,synthetic-demo,,仅用于验证端到端流程的合成数据,1
